tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
49934,2025-12-01,10.3807085,40.7033785,-72.5359,35627,0,13.416754,-3.0360452689208977
49936,2025-12-01,9.521569375,42.2281,-70.3762,74115,0,10.012351,-0.490781661071777
49936,2025-12-02,9.413738,42.22809999999999,-70.3762,74115,24,10.016806,-0.6030676488037106
49937,2025-12-01,9.070868083333332,44.5853,-67.1853,57839,0,9.0600195,0.010848590230304822
49937,2025-12-02,9.010371272727271,44.585300000000004,-67.1853,57839,24,9.051845,-0.04147332413552185
49939,2025-12-01,9.00095,44.7394,-67.07795,74393,0,9.542647,-0.5416973617553715
49940,2025-12-01,8.999768,44.7394,-67.0777,74393,0,9.542647,-0.5428793617553715
49941,2025-12-01,9.042518,44.72565,-67.0947,74397,0,9.3699465,-0.3274284797973639
49942,2025-12-02,8.94884,44.7351,-67.08285,74394,24,9.228562,-0.27972235504150333
49944,2025-12-01,9.036753395833335,43.6257,-69.9167,63083,0,8.027816,1.008937577046714
49944,2025-12-02,8.91149659375,43.6257,-69.9167,63083,24,8.026516,0.8849806330566405
49945,2025-12-01,7.892621483333333,43.55100000000001,-69.6454,55353,0,7.9788885,-0.08626702832438227
49945,2025-12-02,7.9574416900000005,43.551,-69.6454,55353,24,7.983286,-0.025844213930663607
49946,2025-12-01,7.8969027333333335,42.9398,-70.4203,58937,0,8.60207,-0.7051671214029946
49946,2025-12-02,7.907870117647059,42.9398,-70.4203,58937,24,8.519692,-0.6118223033124135
49951,2025-12-02,11.535924999999999,41.005027999999996,-71.3985,41139,24,13.263955,-1.7280301162719738
49953,2025-12-02,11.358549499999999,40.991725,-71.4762,40484,24,13.049648,-1.6910987849121106
49954,2025-12-02,11.754705,41.031178,-71.4766,41142,24,13.020345,-1.265639734191895
49956,2025-12-02,11.6232,41.028725,-71.4691,41141,24,13.090708,-1.4675077789306634
49957,2025-12-02,11.276533,40.976746,-71.4629,39828,24,12.981658,-1.705124981872558
49959,2025-12-02,11.675765,41.02179,-71.4182,41140,24,13.190605,-1.5148401635742186
49960,2025-12-02,11.729155,41.06822,-71.3765,42558,24,13.157656,-1.4285007159423824
49962,2025-12-01,8.501563916666667,43.9806,-68.2244,46511,0,7.907591,0.5939730505777998
49962,2025-12-02,8.6051055625,43.9806,-68.2244,46511,24,7.8887043,0.7164012625732425
49962,2025-12-03,8.70260630952381,43.980599999999995,-68.22440000000002,46511,48,7.948234,0.7543722282554999
49964,2025-12-03,8.76529,44.7394,-67.078,74393,48,9.193355,-0.4280646066284177
49967,2025-12-01,9.41211875,41.58415,-69.52455,38331,0,8.036325,1.3757932952880854
49967,2025-12-02,9.218553307692307,41.58415000000001,-69.52454999999999,38331,24,7.9872684,1.2312848598163306
49968,2025-12-01,7.967819375,42.8621,-70.6274,69176,0,8.89139,-0.9235704718017574
49968,2025-12-02,8.037305625,42.8621,-70.6274,69176,24,8.848283,-0.8109771890258788
49968,2025-12-03,8.0964722,42.8621,-70.6274,69176,48,8.8213,-0.7248273529174813
49968,2025-12-04,8.065883541666667,42.8621,-70.62739999999998,69176,72,8.873751,-0.8078671449788413
49978,2025-12-02,7.8193888833333345,42.9398,-70.4201,58937,24,8.519692,-0.7003035376261382
49978,2025-12-03,8.113812429166666,42.9398,-70.4201,58937,48,8.555373,-0.4415607626668301
49978,2025-12-04,8.150555541666668,42.9398,-70.4201,58937,72,8.615198,-0.4646425937093088
49978,2025-12-05,8.200677206249999,42.9398,-70.4201,58937,96,8.59241,-0.39173288133545014
