ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-06T20:19:19.000Z,9.54,87.85,11.65,99.00
2025-09-06T20:34:19.000Z,9.56,88.06,11.65,99.00
2025-09-06T20:49:19.000Z,9.56,88.06,11.65,99.00
2025-09-06T21:04:19.000Z,9.55,88.01,11.65,99.00
2025-09-06T21:19:19.000Z,9.53,87.74,11.65,99.00
2025-09-06T21:34:19.000Z,9.51,87.51,11.61,99.00
2025-09-06T21:49:19.000Z,9.51,87.57,11.62,99.00
2025-09-06T22:04:19.000Z,9.48,87.26,11.62,99.00
2025-09-06T22:19:19.000Z,9.52,87.68,11.66,99.00
2025-09-06T22:34:19.000Z,9.54,87.86,11.66,99.00
2025-09-06T22:49:19.000Z,9.52,87.78,11.67,99.00
2025-09-06T23:04:19.000Z,9.52,87.77,11.67,99.00
2025-09-06T23:19:19.000Z,9.56,88.10,11.67,99.00
2025-09-06T23:34:19.000Z,9.59,88.44,11.69,99.00
2025-09-06T23:49:19.000Z,9.61,88.59,11.69,99.00
2025-09-07T00:04:19.000Z,9.57,88.21,11.68,99.00
2025-09-07T00:19:19.000Z,9.51,87.29,11.48,99.00
2025-09-07T00:34:19.000Z,9.52,87.30,11.45,99.00
2025-09-07T00:49:19.000Z,9.52,87.28,11.45,99.00
2025-09-07T01:04:19.000Z,9.51,87.16,11.45,99.00
2025-09-07T01:19:19.000Z,9.51,87.27,11.48,99.00
2025-09-07T01:34:19.000Z,9.51,87.39,11.54,99.00
2025-09-07T01:49:19.000Z,9.51,87.40,11.55,99.00
2025-09-07T02:04:19.000Z,9.55,87.97,11.65,99.00
2025-09-07T02:19:19.000Z,9.52,87.67,11.65,99.00
2025-09-07T02:34:19.000Z,9.58,88.25,11.68,99.00
2025-09-07T02:49:19.000Z,9.57,88.23,11.68,99.00
2025-09-07T03:04:19.000Z,9.54,88.09,11.76,99.00
2025-09-07T03:19:19.000Z,9.56,88.31,11.76,99.00
2025-09-07T03:34:19.000Z,9.57,88.46,11.79,99.00
2025-09-07T03:49:19.000Z,9.56,88.35,11.78,99.00
2025-09-07T04:04:19.000Z,9.53,88.02,11.75,99.00
2025-09-07T04:19:19.000Z,9.55,88.18,11.75,99.00
2025-09-07T04:34:19.000Z,9.56,88.36,11.79,99.00
2025-09-07T04:49:19.000Z,9.56,88.44,11.84,99.00
2025-09-07T05:04:19.000Z,9.59,88.88,11.91,99.00
2025-09-07T05:19:19.000Z,9.58,88.84,11.94,99.00
2025-09-07T05:34:19.000Z,9.58,88.72,11.89,99.00
2025-09-07T05:49:19.000Z,9.58,88.73,11.91,99.00
2025-09-07T06:04:19.000Z,9.58,88.75,11.92,99.00
2025-09-07T06:19:19.000Z,9.59,89.04,11.99,99.00
2025-09-07T06:34:19.000Z,9.61,89.34,12.05,99.00
2025-09-07T06:49:19.000Z,9.52,88.12,11.85,99.00
2025-09-07T07:04:19.000Z,9.57,88.40,11.76,99.00
2025-09-07T07:19:19.000Z,9.59,88.67,11.82,99.00
2025-09-07T07:34:19.000Z,9.58,88.55,11.82,99.00
2025-09-07T07:49:19.000Z,9.55,88.25,11.80,99.00
2025-09-07T08:04:19.000Z,9.55,88.18,11.77,99.00
2025-09-07T08:19:19.000Z,9.57,88.27,11.73,99.00
2025-09-07T08:34:19.000Z,9.55,88.16,11.74,99.00
2025-09-07T08:49:19.000Z,9.53,88.00,11.74,99.00
2025-09-07T09:04:19.000Z,9.54,88.05,11.73,99.00
2025-09-07T09:19:19.000Z,9.54,88.02,11.72,99.00
2025-09-07T09:34:19.000Z,9.54,88.04,11.75,99.00
2025-09-07T09:49:19.000Z,9.53,88.01,11.78,99.00
2025-09-07T10:04:19.000Z,9.54,88.07,11.73,99.00
2025-09-07T10:19:19.000Z,9.55,88.09,11.70,99.00
2025-09-07T10:34:19.000Z,9.56,88.27,11.76,99.00
2025-09-07T10:49:19.000Z,9.56,88.24,11.76,99.00
2025-09-07T11:04:19.000Z,9.57,88.40,11.79,99.00
2025-09-07T11:19:19.000Z,9.54,88.15,11.78,99.00
2025-09-07T11:34:19.000Z,9.53,88.03,11.76,99.00
2025-09-07T11:49:19.000Z,9.56,88.13,11.69,99.00
2025-09-07T12:04:19.000Z,9.55,87.91,11.61,99.00
