ISO 8601 Time,Dissolved Oxygen (mg/l),Dissolved Oxygen (%),DO Temperature (C),Water Detect (%)
2025-09-06T23:28:52.000Z,9.38,85.44,11.15,99.00
2025-09-06T23:43:52.000Z,9.40,85.60,11.15,99.00
2025-09-06T23:58:52.000Z,9.39,85.48,11.16,99.00
2025-09-07T00:13:52.000Z,9.29,84.61,11.18,99.00
2025-09-07T00:28:52.000Z,9.42,85.51,11.02,99.00
2025-09-07T00:43:52.000Z,9.43,85.56,11.00,99.00
2025-09-07T00:58:52.000Z,9.41,85.41,10.99,99.00
2025-09-07T01:13:52.000Z,9.40,85.25,11.00,99.00
2025-09-07T01:28:52.000Z,9.44,85.72,11.01,99.00
2025-09-07T01:43:52.000Z,9.43,85.58,11.02,99.00
2025-09-07T01:58:52.000Z,9.45,85.82,11.04,99.00
2025-09-07T02:13:52.000Z,9.43,85.62,11.04,99.00
2025-09-07T02:28:52.000Z,9.36,84.97,11.04,99.00
2025-09-07T02:43:52.000Z,9.43,85.68,11.05,99.00
2025-09-07T02:58:52.000Z,9.44,85.75,11.05,99.00
2025-09-07T03:13:52.000Z,9.39,85.33,11.05,99.00
2025-09-07T03:28:52.000Z,9.43,85.72,11.06,99.00
2025-09-07T03:43:52.000Z,9.43,85.71,11.06,99.00
2025-09-07T03:58:52.000Z,9.46,86.03,11.08,99.00
2025-09-07T04:13:52.000Z,9.43,85.69,11.08,99.00
2025-09-07T04:28:52.000Z,9.43,85.74,11.09,99.00
2025-09-07T04:43:52.000Z,9.40,85.52,11.09,99.00
2025-09-07T04:58:52.000Z,9.41,85.53,11.09,99.00
2025-09-07T05:13:52.000Z,9.42,85.76,11.13,99.00
2025-09-07T05:28:52.000Z,9.43,85.87,11.13,99.00
2025-09-07T05:43:52.000Z,9.49,86.62,11.24,99.00
2025-09-07T05:58:52.000Z,9.50,86.67,11.24,99.00
2025-09-07T06:13:52.000Z,9.49,86.49,11.21,99.00
2025-09-07T06:28:52.000Z,9.50,86.63,11.21,99.00
2025-09-07T06:43:52.000Z,9.50,86.71,11.24,99.00
2025-09-07T06:58:52.000Z,9.51,86.68,11.21,99.00
2025-09-07T07:13:52.000Z,9.49,86.56,11.21,99.00
2025-09-07T07:28:52.000Z,9.49,86.56,11.21,99.00
2025-09-07T07:43:52.000Z,9.50,86.61,11.22,99.00
2025-09-07T07:58:52.000Z,9.50,86.63,11.24,99.00
2025-09-07T08:13:52.000Z,9.46,86.28,11.20,99.00
2025-09-07T08:28:52.000Z,9.47,86.29,11.16,99.00
2025-09-07T08:43:52.000Z,9.45,85.97,11.09,99.00
2025-09-07T08:58:52.000Z,9.45,85.96,11.12,99.00
2025-09-07T09:13:52.000Z,9.47,86.28,11.16,99.00
2025-09-07T09:28:52.000Z,9.52,86.90,11.24,99.00
2025-09-07T09:43:52.000Z,9.49,86.67,11.27,99.00
2025-09-07T09:58:52.000Z,9.50,86.72,11.28,99.00
2025-09-07T10:13:52.000Z,9.47,86.47,11.28,99.00
2025-09-07T10:28:52.000Z,9.47,86.53,11.29,99.00
2025-09-07T10:43:52.000Z,9.53,87.11,11.30,99.00
2025-09-07T10:58:52.000Z,9.54,87.22,11.31,99.00
2025-09-07T11:13:52.000Z,9.51,86.87,11.28,99.00
2025-09-07T11:28:52.000Z,9.48,86.56,11.27,99.00
2025-09-07T11:43:52.000Z,9.42,85.79,11.17,99.00
2025-09-07T11:58:52.000Z,9.42,85.84,11.18,99.00
2025-09-07T12:13:52.000Z,9.42,85.83,11.18,99.00
2025-09-07T12:28:52.000Z,9.41,85.66,11.12,99.00
2025-09-07T12:43:52.000Z,9.43,85.77,11.10,99.00
2025-09-07T12:58:52.000Z,9.46,86.03,11.11,99.00
2025-09-07T13:13:52.000Z,9.47,86.17,11.13,99.00
2025-09-07T13:28:52.000Z,9.48,86.31,11.16,99.00
2025-09-07T13:43:52.000Z,9.46,86.19,11.19,99.00
2025-09-07T13:58:52.000Z,9.46,86.34,11.24,99.00
2025-09-07T14:13:52.000Z,9.55,87.54,11.42,99.00
2025-09-07T14:28:52.000Z,9.57,87.85,11.51,99.00
2025-09-07T14:43:52.000Z,9.56,87.61,11.45,99.00
2025-09-07T14:58:52.000Z,9.47,86.69,11.37,99.00
2025-09-07T15:13:52.000Z,9.50,86.90,11.35,99.00
2025-09-07T15:28:52.000Z,9.50,86.70,11.26,99.00
2025-09-07T15:43:52.000Z,9.46,86.25,11.20,99.00
2025-09-07T15:58:52.000Z,9.50,86.59,11.21,99.00
