tow,date,avg_temp,latitude,longitude,NECOFS_spatial_index,NECOFS_temporal_index,forecast_temp,diff_temp
56370,2026-04-30,5.6435715,40.296016,-73.1759,30547,48,5.787349,-0.143777724090576
56371,2026-04-30,5.6607915,40.242245,-73.1795,29876,48,5.998284,-0.33749236306762675
56372,2026-04-30,5.578428499999999,40.2113715,-73.2462,29877,48,6.218944,-0.6405155727233893
56479,2026-04-29,5.4712953,41.03286766666667,-71.5529,40487,24,4.8046956,0.666599693768311
56481,2026-05-01,6.747353,41.31893,-71.5823,55043,72,6.158309,0.5890440171508793
56482,2026-04-27,3.806458304166666,44.27,-68.1083,54386,0,4.428827,-0.6223685047627772
56482,2026-04-28,3.815812508333334,44.27,-68.1083,54386,0,4.428827,-0.6130143005961095
56482,2026-04-29,4.0455902791666665,44.27,-68.1083,54386,24,4.517846,-0.4722558283162437
56482,2026-04-30,4.212131975,44.27,-68.1083,54386,48,4.6232505,-0.4111185094665526
56482,2026-05-01,4.256243058333333,44.27,-68.1083,54386,72,4.724858,-0.46861474882609055
56483,2026-05-01,6.2745,41.285435,-71.6923,51075,72,6.050488,0.22401200485229467
56485,2026-05-01,7.3030667,41.1966,-71.6561,47806,72,7.368903,-0.06583646009521527
